dpi;Sana;Tratamiento;Planta;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
0;1;0;1;-88.31352453402093;-69.61030641217525;-9.151851524943327;13.599773895655636;-3.6153503176835318;-1.9268191406083812;-1.7802055302265423;4.241122040521969;-2.113281652260625;1.116207812951989;-1.7529048745081728;0.7248084592433954;0.0842629592471339;-1.4024963089549543;-2.064290812824784;1.417461636559631;1.086657290769625;0.3620654287201768;1.0608232266454314;0.9445564544459399;1.4095194426732127;0.41544425876850877;0.6671460729268133;-0.2724023421281834;-0.4024058444069068;-0.8312033823294822;-0.14119193314691414;0.35402312482627907;-0.3061532763672311;-0.19127570280644424;-1.450855442781828;-0.07861641244358009;-0.6995930346856478;-0.41819579311727273;-0.6726211473943489;0.5472292667902618;0.8479051874014456;-1.7290621998336935;0.6669948967021295;0.761578537527153;0.3689617842120305;-0.6750427539192698;-0.5118229764709128;-0.1279052831576052;0.518661613769567;0.3633702837391144;0.3232441634736525;-0.051422360992172234;-1.106612185965543;-0.21514452483607094;0.13128693864048802;-0.5736165257290565;-0.402074278078993;-0.07066164433814726;-0.2959279291867972;0.6360134931477756;0.2365359009713332;0.4007622099677477;-0.051160671738805674;-0.17088635066955152;0.5263614225290612;0.32397103216468737;0.5499406815816285;-0.44320560407446785;0.38552585159052355;-0.4533532710588699;-0.5716709087881474;0.24117656785953512;-0.136235525402144;-0.6230006793608466;0.23042612640981097;-0.03019327662287892;0.19366604329697393;0.10659150425753411;0.4743524830250732;0.02527914189184681;0.16178491399201206;0.4511693252670645;-0.200893832756304;0.3210325020614523;-0.20675028110553528;-0.14554813039827594;-0.12251368035659649;0.1566072288537811;0.11488840311310311;-0.265119439193683;-0.23220230808286935;0.005572554295696863;-0.3133851437278585;-0.13252826224994974;0.21505298072180196;-0.2942151482624884;0.20914515641190984;-0.17708497658163622;-0.16746631783404403;0.2379685215748918;0.13840850322549803;0.05366100242834193;-0.057559479345110354;-0.4645541111255747
0;1;0;2;133.97991229885628;-186.4102233762661;-38.956796272940785;-3.333442545105137;0.17061879692606513;-6.881483041082639;-8.549534394116172;3.5229504242485508;-5.769938464959335;-0.2724466888830346;-2.061702090491586;0.10462007375162585;0.16056747237611546;-0.49506697816180534;-4.668924554418714;3.0877120408994663;1.0674430940295752;1.7539257762163114;1.5730951729602265;1.3436133044047307;0.90815843484169;1.9834942970037979;-0.3254287449270983;1.0176993837062742;-0.061130311183933195;-0.3508939903026569;0.14665355399103852;-0.3617270947467208;0.04953588040265844;-0.6440045973784241;-1.2323784399495477;-0.5828351743720273;0.9712441414969106;-0.2427550789106503;-0.814046142372804;2.0000244780472727;0.061765705805298055;-0.46932123955679117;-0.0693097900437305;-0.02810835305762438;1.1725233186256119;0.46354339526085164;-0.4634701213397152;0.14642899232636264;1.3986838431839865;0.9819226520625879;-0.5232072678695463;1.177356430426956;-0.4025374748732775;0.039186280781190685;0.7862318421823176;-0.2201605098871986;-0.0714541917697018;0.40869446810670396;0.37507960761716097;0.19467209028371535;0.2775924289493954;-0.06622648449515345;0.7507333417941435;1.0059208511282653;0.4110703509544047;-0.33404557921299705;0.1499580806968015;-0.759243754554042;-0.4458115354702876;-0.7554225976217378;-0.5594817765934135;0.21645631891300138;-0.010601608221307512;0.20522945213294452;0.48699038017013585;0.14213227588679733;0.3491119542339161;0.11560601279927463;-0.24491348482349906;0.42691717649959005;-0.14001061610295817;-0.1997080224288692;0.1823161211214046;-0.5228687252636062;-0.14948469797174546;0.13855724475738052;-0.09544298336944623;0.2702649973386124;0.384315734869414;-0.15582556200462883;0.015168704711390757;0.1597942223839507;0.20039694204933872;-0.09091995851540369;0.23389364929846534;0.1809915693946298;-0.3797215605892085;-0.04419426154928696;-0.13698402309450963;-0.3130959378687304;0.017470363469544115;-0.1496895790249666;-0.1915398410886744;0.06314936525537107
0;1;0;3;-53.90704725352754;-163.19870617042096;-2.3015040761184045;21.365809172818317;-5.838776613251562;-2.0875037941830605;2.0854315992854335;3.4263015599240587;1.7998589124641775;-1.0204313144341963;-4.099029547218149;-3.044737460824421;-1.1231528796255974;1.4499523458053334;-5.110684063990656;4.794963890108469;0.8785494550386608;2.4137435990530793;-0.17781166077573185;1.4672128454814835;-1.5659213220817323;0.8455199305217622;-0.36499955957379093;0.5150652476457793;0.7370033171463084;-0.9386984391963669;-1.8878359563123381;-0.4994456680136814;0.4670612163829726;-1.6625866319345386;-0.02082763245051833;-0.14748271053158613;0.7273994341494978;-1.0218470456772568;-0.29339598931070876;1.104380054095158;-0.3953985074731481;-0.7614687231970843;1.1427915864135738;-0.3788171183023168;-0.007545530485589369;0.6918042168786436;-0.18779944846947583;0.6250203563914791;-0.055282733617214114;-0.08762696718926577;-1.091208280557813;0.23720636006600593;-0.00040338008207674303;-0.0882414358089354;0.6287457309784994;-0.5557504153432624;-0.08470207738375823;-1.0256416735475675;-0.06314937682795363;-0.115549981524941;0.05074430141867414;0.5078416010074945;-0.1036458909379605;0.23535788018890416;-0.07769184389359918;0.012256163408748688;-0.156975282347402;0.5962177539365212;-0.0769232534923896;-0.11280321879899435;-0.3116258015297668;0.5440562405950071;-0.3595846563338206;0.4050132592464606;-0.02555861772355228;0.32305297876052896;-0.08041175330624872;-0.682797318475989;0.40723971456104735;-0.4754036065445065;0.4455526571349284;-0.20803686619327277;0.3375196845387378;0.31868107283972297;0.2006358938337076;0.12399353650302784;0.12548379609110108;-0.04770409601213155;0.06334774672047011;-0.0017114858070531591;-0.3114766149289384;-0.4897188411139879;0.22345845310565204;-0.1975523701771662;0.1793473546719948;-0.10974126583111143;0.4809117013795945;0.6862825153698497;0.2632153141966539;0.03239833919163784;-0.14674000920227503;0.3239683061246086;-0.1936179926809909;-0.31275309765800696
0;1;0;4;-29.54477604698152;52.261755761629765;-39.895405184214624;3.2036063550549407;-7.359802586023662;2.955135176973169;7.942481648743229;-0.9456314134347346;-4.248985086378111;0.043523655044189424;-6.120361824309567;3.521369307240642;0.47029795681745457;0.3070928126421313;-3.9244625060309994;1.8873270727644131;-0.1253125228519688;0.9360376383991564;2.8736021240268874;0.8549496110773529;1.134027345976449;0.2551362773630308;-0.5113876511806117;0.9622711376359958;-0.3657155509920531;-0.6855410475983501;-0.2423883191536904;-1.7471941046751471;-0.2094808885154324;-0.4275860530625185;0.20278029937853992;-0.5147882440990672;-0.4716553295380179;0.2609550315042126;0.3126944887353731;0.4917194477735285;0.713957900050942;-0.11784144943379715;0.977822847803467;0.12123172406690053;0.24386517039602995;1.291957695234431;0.0718074450697389;0.1128225790063695;0.6999784350165438;-0.07887397155981724;-0.5522065784759249;-0.16728799803125538;0.3145780679779935;-0.43690197944418496;-0.9359307927083689;-0.6775331063293917;0.02871216954653727;0.11729197358228022;-0.076953912430061;-0.6697113697259112;-0.39761933950847855;-0.31811986531214226;0.05134532076023368;-0.2746246748412281;-0.5251961357181377;0.2654085348872677;-0.41376838185345394;0.03414589484558957;-0.25602156421534994;0.2549703556481668;-0.5816736149500148;-0.4490863404855284;-0.19296163974652428;0.3151992618273576;0.21307089497395332;0.6583747182833002;0.4223743644080394;-0.18740549501680892;0.520748820965117;0.17269616419190514;-0.5097498362001152;-0.20974735419816715;0.20048646794424896;0.04235017703929798;0.23193790400102055;-0.35135605431698946;0.22871122810494185;-0.03778029290059648;-0.16881516460251075;0.0997677488159549;0.19624948095194064;-0.20469249989662275;-0.0921850752299937;-0.05753742676746576;0.34017177922696396;-0.249250297178919;-0.2134855358906344;0.08681534462785462;-0.014721546084402848;0.11894070736461976;0.19164980931830666;0.065635747343739;-0.19280258118831528;-0.2464637180458901
0;1;0;5;-208.17771954865646;47.243916346206476;-5.1093310077976;16.282938713641446;-9.436645435699585;-3.200449978605679;4.088645465718557;2.4757068886054876;8.618068306695545;2.1320025191718335;-3.632314182989248;-2.5890892646289636;-0.124511725357622;0.8516201902964546;-0.7596392428171601;4.31641396543889;-0.13297940651537032;1.116606317564135;-0.7583181579646283;1.3124771359784413;-0.24884982685291668;2.6844331905523626;-0.3883874171350765;-0.2597512190906013;-0.21555397479780147;-1.006935234522314;-1.2903654886099574;-0.07073848765816315;-0.41120827479024735;0.831190491046409;-1.1228494517472196;-1.0543173168130235;-0.6428765988578542;-1.2944625169167319;-0.3470651870002768;0.8849305505622174;-0.9904280967419856;0.6769595514155551;-0.48878863536663175;-0.020732879036557544;-0.01855556182496798;0.8403527826356969;-0.014538710064972982;-0.21069596708291138;0.3413387471633198;-0.7076132864136992;-0.19798251218242857;-0.026793629913546724;-0.45532290836701184;-0.07436640026792296;0.6517105975478645;-0.06780041620460242;-0.6178665282569973;-0.3381895776534467;-0.7242802779797528;0.7957445020587137;0.13210538324007748;-0.13896351909251348;-0.32445481637023044;-0.34603790866473805;0.013563197953669892;0.1853672836544331;0.03339636546099767;-0.20999513585752172;0.45325494796405885;-0.4700742718302202;0.3089510063719403;-0.0553483808273717;-0.36548891039002285;0.029090984924562413;-0.11191997089764621;0.07627811919238148;-0.1278301310158219;-0.3879455863250576;0.1342222252152654;-0.3902799432359392;0.43807180877658336;0.05482096783744428;0.552573050590647;0.12334019065440283;-0.14931996728337515;-0.08517158875713915;-0.06718499370549616;0.3957157470036385;-0.051763740765395555;-0.004638574204058887;-0.09658463046333099;0.06805773732488972;0.19886931835611127;0.028733496768787226;-0.5082661715409886;-0.2747211631184079;-0.413079992615393;0.27452001719261854;-0.22429236037219324;0.02646201614825841;-0.07218753475969186;-0.2543940023037683;-0.06374898241119764;0.2720007414993487
0;1;0;6;-97.45097851129802;-78.32363755927537;-2.826725866051624;24.944702498502938;-1.8549499603560107;-1.1074147553347036;0.1859103444829291;5.355192701560369;-6.431384602450139;-0.25155089017407983;-2.923506584512892;-1.431950853629802;-0.9110976237292885;0.21001802797349223;-5.1762954430426635;2.509318652878261;0.947915730076754;1.3285068072171042;1.3766571163482744;1.7611937270915337;0.03859853857324014;1.1005605477842288;-0.7563658911247111;-0.002769810745858692;0.49807146181978845;-0.43037981707786743;-1.2000033865225572;-0.45993722825296124;-0.5272976534565175;-0.6064412892241041;-0.5575334847748823;0.22101443833582646;0.27680930496219336;0.578414180706149;0.1168376038464698;0.7710912099694398;0.1437770419045592;-0.29825263355960785;-0.6148145715714375;-0.46940890964969945;0.3451141194937534;0.42816751503994305;-0.45990885989542596;-0.34103362433047657;1.310493893938633;0.5755500453506399;1.1611068984211985;-0.2967273081819819;-0.7195600442049812;0.735497237471104;-0.03440458688824721;-0.35142131694737955;-0.402717049713774;-0.15120640195755763;-0.05766649278743413;0.06853670130998846;0.3442670701256405;0.021990759028130996;0.6550008194212745;0.29752042779964816;-0.5141711861448399;0.2650909059375302;-0.33940629560265256;0.4187102838311253;0.030878036245051838;-0.6839982056196519;-0.274413514928864;-0.3606644428479;-0.19648013073687703;-0.07811649301203805;0.045098484764368785;0.17140775876195602;-0.1035681849722602;-0.3526847554890413;-0.42500157463799837;0.10548922740061693;0.18785335267258182;0.4148931051154666;0.3915668089840163;-0.1961384734075996;-0.4002847778066754;-0.018379713836435663;-0.016697607092336406;0.17091086846272102;0.09828106180120746;-0.010147289764476153;-0.2534687199275115;-0.3470947774936912;-0.28393625739715034;-0.32512192811221974;0.0162515069374366;-0.04282697673254643;-0.14963365169961818;-0.33941940270732246;0.00800600852821659;0.19087454995888928;-0.31593327072203514;-0.20675371160772227;-0.2839048975956461;0.062089819415356365
0;1;0;7;-92.14499324670841;-90.7068966645752;-5.507474824195472;16.15103082449221;-3.1779656774778675;-2.9625293623854714;1.6545782576471897;3.7442973183033845;1.1882751723473417;-0.372621864413349;-3.7103547644761927;-1.0537651227022673;0.17648319089399844;-0.47596610393795347;-2.6254244513527247;3.9027053227790733;0.3969555988866844;0.9708745047281744;0.9788344961403899;2.439733880143823;0.11488514546326667;0.03962465678786531;0.7345813086054935;-1.7520103042573878;0.8562172359397269;-0.17438908909397588;-0.6732232851696633;0.5162681839372618;-0.3438413956401902;-0.6010036143133106;-1.8602767221003127;0.6839978563077616;-0.6383260255946515;0.6867603650598011;-0.3850025586082677;1.0713437316664713;0.4733880929109291;-1.1380524777708494;0.2547131550915036;-0.6235414686880234;0.2551371882891914;0.5204427643228959;-0.5466104399150935;0.3587069951150762;0.8898940851588286;-0.2227082124875852;0.17953097362892634;-0.12192550574405914;-0.2822503996761329;0.17815122939730976;-0.20613800722696385;-0.9022360625644192;0.17270315342627274;0.7272986650891556;-0.097003140948832;1.102164190971862;-0.2550732637597365;0.10891786802696993;0.017703707118872036;0.10287528515580896;0.15411864851685864;0.3989717509727451;0.16653067276100475;-0.1358534584801705;0.4303145622695055;0.025997130527328938;-0.44378463457775896;-0.06600552233987372;0.087103335852308;-0.18939629063736885;0.24258361323998545;0.07586662562647796;-0.02800300052491919;0.06901981195016815;0.4628901842066395;-0.12435186395321966;-0.010778935803816725;0.13612526216132503;0.3234554067297103;0.19286145842658434;0.17237140579166588;-0.21521013329518238;0.008364716096631558;-0.12758337953913246;0.03490050355724422;0.20481416019775558;0.02635049489847984;0.11520604491850986;-0.17278964629681504;-0.09113498093223812;0.08763558199884902;-0.03394656757095943;-0.13676932698726596;0.14142796347423686;-0.04380507045010118;0.3237350451175382;0.04782652555316119;0.08485602914890533;-0.44303352831229265;-0.36375841596534614
0;1;0;8;35.97043373564045;33.760075455114794;-50.434259429325195;-3.070851665917753;-8.972892481401612;3.12939177433329;2.431953892380901;-0.5256793414094363;-7.249012426360856;1.1880044104815521;-7.045758437320892;1.8040151560290791;1.9287224062303212;-1.3549307167505344;-0.30583013543872495;4.092176305178472;0.29634746483401786;1.1724212922514043;3.3128781166707952;3.051270932653254;2.803721544295376;0.7450093149779649;1.5923963253637812;0.637354574788129;-0.41055664172552375;-1.23093130228417;-0.5926660029403175;-0.702949694064542;-0.42222601981778307;-0.9148826116748796;-0.057873501214530165;-0.11097545977993706;0.5758826664965427;0.8819506906638079;-0.4263472929157032;1.9698567151819781;0.7655697718777483;-0.00890928061020757;-0.15064665185089238;0.019868341537646106;1.1939683202146714;1.175834905721488;-0.43068377218406817;-1.0317506449297245;-0.27997621690217744;-0.33736946119936706;-0.0979161765648136;-0.503379886078626;-0.02523122413659251;0.30302945995090624;-0.0032742286996658293;-0.5102406729788646;0.0306790577242248;1.2854563122391203;0.0036407620812928254;-0.22285596625366383;-0.13229599468749942;-0.37166736184132093;0.5599808679254962;0.6024387994127075;-0.24619557567787076;0.09933523182241233;-0.06742614395715454;0.07199127301730035;-0.18348014268760515;-0.34239880950116364;-0.36100788730204536;-0.25752337298548567;0.2683525044159214;-0.29223477334576997;0.32685791164402267;0.2754525721774557;-0.17595955702008287;0.08027784240140784;-0.4731901317316709;0.34323886977275225;-0.4383645969972889;0.27888414333519784;0.14222963279997716;-0.01446591492126302;0.03075732082384617;-0.042006465582118235;0.07768462830069445;-0.08245065557562473;0.21402861424948147;0.09087974970071719;0.021663166865944293;-0.06931861307168863;0.15354665077346083;0.1727598709617523;0.1377490402720346;-0.19876745168505386;0.06279967276560625;-0.04969712779468993;0.27889284309178763;0.12797401545017834;-0.17296843070257797;0.18247716311830747;-0.12500142121014202;0.16029104951018963
0;1;0;9;-18.963406376205896;5.6662552466608265;-35.46586744951732;-0.7372416575147065;1.7165254577463418;-6.099167080679958;0.027649610690147597;1.0060177016648677;-2.2942387246931073;0.46777104629278;-3.606286770412961;1.699823695455407;-0.4397618414518578;0.4597232885662734;-4.343112309428022;3.0510751207495694;0.16894060929532997;1.5507277125094783;2.1889416740815983;2.0165223493383557;1.1324803713824647;1.786765020281492;-0.6029119706417538;0.8121241485323134;0.5307349558299348;-1.0937579212801738;-0.27542355667349927;0.3693332057439347;-0.7075018425530502;0.5181987927974913;0.34016344879157945;-0.3288778254088559;1.0762104022748347;-0.3438647055618482;-0.3983459409197833;0.6135539011095483;-0.4592239652902458;-0.6688784307445672;-0.2631482427375232;0.17577374635866852;0.19105760174501563;0.5717382439397647;-0.8276075070840161;-0.556666021209019;0.5705938042812817;0.02739149028464033;0.012656457013097477;0.5275783388878629;-0.2916689087897387;-0.4780490013443808;-0.15491424039723858;-0.6699679320940428;-0.09808405206679922;0.7087775361002077;-0.23531174304069752;-0.2805392360592103;-0.25060331005703185;-0.42186346927014934;-0.13251545402904877;0.11804976489324626;-0.5414228353841208;0.09113474716371558;0.19559396180759797;0.4042504503867089;0.46537057524033526;-0.47283313222878876;0.159436439536987;-0.5636873513313562;-0.48059381084525576;-0.18409816619354114;0.4518892486902175;0.15876536605271757;0.3037566432527996;0.03927809803020277;-0.02354158727946465;0.45303776552581615;0.07659834423865441;0.2896439211609949;0.20721300058837092;-0.6718757407400582;0.09595961207270715;-0.23993494945063304;-0.20195730094402828;-0.1000648554696781;0.5312376892713634;-0.16154184255402748;0.21921602373086765;-0.26022320079272926;0.03395696815415378;0.23872892511463414;-0.15736453958154625;0.15719927716549748;-0.1689635851030759;0.14971707921863897;0.12425423149911291;-0.02336310060807656;0.06327093606816592;-0.6221249085415287;0.02223041639775275;-0.00866563727541661
0;1;0;10;158.36145501049648;-102.38194636795949;-54.82014671250514;-7.040440953590723;2.769596480048779;-7.568651261037454;-8.251184043641185;1.9691272252096947;-8.77921563444636;0.5934121804056878;-2.0363347254694597;1.045516833875931;-0.13743770561299495;0.5323735566628525;-4.164278077738663;3.5229035089127017;-0.9640087037297893;0.9514845765564255;1.8758338720055032;0.4749558823213973;0.8532637835663994;0.3942424122776229;0.646906368170578;0.6258066723992091;-0.361542199837253;0.2835264779836697;0.856833435869703;0.6225802865356975;-0.589451407270983;-0.3933071649026343;-0.6372973767253951;-0.21575913772483535;0.3932509326447633;0.13011966720321677;-1.021466199359374;1.2708635602382259;-0.3951848282591435;0.8873676740786491;1.344948583509412;0.8340159470324149;0.4193543953522558;1.2578204976070853;-0.008501397850368964;-1.0937130100335328;0.9747494603996709;0.33043452176699883;-0.20309222592891008;0.5585666397879168;-0.09237765067829927;-0.14045197092999495;-0.41923163298052746;-0.2709456822537428;-0.011660137055692466;0.5888897666246795;-0.45213803102661654;0.3233845481694577;0.2798096361866995;-0.9221440295672242;-0.5872617429963081;-0.42763516956550585;0.14614326388789056;0.34228227164674885;-0.16020593343780232;-0.835655842216104;-0.41703239434181527;0.33064504522686194;-0.8137318168115102;0.10708996229192358;0.28980077668738036;-0.2593982245093973;0.511771182151878;0.007023442780360378;0.6342881970510716;-0.2910926058461685;0.6317378897569232;0.6845297441663614;-0.22886040535988927;0.23123020250526194;0.14249965249494512;0.12137919273457298;-0.07597971894341216;-0.14251613943068753;0.6406539966307554;0.3278659192486573;-0.1405341058179626;-0.34463623741231214;-0.17287626849223903;0.034861124161434054;-0.5196554135092959;0.09165459154390143;0.3263997946727084;0.22235471922221306;-0.13648783822727795;-0.19989923056679337;-0.46090685470955706;0.024150833448410687;0.07340870927623355;-0.07580619208613948;-0.173025696120088;-0.02739573686622354
